0.08544568203266323, 0.9675829361095971
0.26568407638717706, 1.0121240900921507
0.3107481831897716, 1.012755240047369
0.47169142177046575, 1.0150093470302934
0.5231932581162879, 1.0157306612648291
0.6905742262402095, 1.0180749325270675
0.8772323172820882, 1.1047228049506224
0.9351718831711378, 1.1055342834644755
1.070364203578921, 1.1074277333301303
1.1347414990111984, 1.1083293761233008
1.2892289751928019, 1.1525098729885883
1.3278553524521681, 1.1530508586644892
1.508075713950819, 1.2396085668087302
1.7076453297908796, 1.242403659467552
1.9071969127750765, 1.2872153062880578
1.9586987491208985, 1.2879366205225935
2.1003107662160465, 1.3319367888292497
2.1518126025618685, 1.3326581030637854
2.3063000787434715, 1.3768385999290764
2.370659341319885, 1.4197567968839238
2.4929401369294863, 1.5055030265143152
2.5444239404194446, 1.5482408949105277
2.711786875687504, 1.5926017203344536
2.7568329496342336, 1.6352494244513522
2.9113204258158376, 1.6794299213166433
3.0786472953721686, 1.8078238550639298
3.2459380992167732, 2.0202508971345807
3.4067731406622874, 2.274604329087598
3.573991813083439, 2.6550975878049847
3.766745009407141, 3.540150153579823
3.843438745394109, 4.843745303943788
3.8816143012568913, 5.894700143661755
3.894111070370216, 6.77722810961572
3.9065537409159505, 7.785805738054737
3.932016133395046, 8.458431261758928
3.931727607701232, 9.13069612834585
3.9505719420784677, 10.223397029387545
3.969614637870201, 10.853915834650735
3.9757638417196146, 11.526270865516974
3.9945360446733957, 12.787037983205403
4.000649182811082, 13.543426122395005
4.013290214771315, 14.089821655055514
4.03224274628373, 14.930423231127115
4.044775581108782, 15.728918088757718
4.076369144581428, 17.115915197489826
4.08901017654166, 17.66231073015033
4.114292240462124, 18.755101795471347
4.114129944759354, 19.133250782926492
4.152251402054544, 20.310255285129504
4.164946532582367, 20.730601155304967
4.1776416631101885, 21.150947025480427
4.209343423718015, 22.28584480924244
4.228458250933201, 22.7482973978589
4.24753701243666, 23.294783094798724
4.260250175820345, 23.6731124108125
4.28574863401117, 24.261704826193323
4.304917559793946, 24.598107752324736
