-0.49875 0.005 0 0
-0.49625 0.005 0 0
-0.49375 0.005 0 0
-0.49125 0.005 0 0
-0.48875 0.005 0 0
-0.48625 0.005 0 0
-0.48375 0.005 0 0
-0.48125 0.005 0 0
-0.47875 0.005 0 0
-0.47625 0.005 0 0
-0.47375 0.005 0 0
-0.47125 0.005 0 0
-0.46875 0.005 0 0
-0.46625 0.005 0 0
-0.46375 0.005 0 0
-0.46125 0.005 0 0
-0.45875 0.005 0 0
-0.45625 0.005 0 0
-0.45375 0.005 0 0
-0.45125 0.005 0 0
-0.44875 0.005 0 0
-0.44625 0.005 0 0
-0.44375 0.005 0 0
-0.44125 0.005 0 0
-0.43875 0.005 0 0
-0.43625 0.005 0 0
-0.43375 0.005 0 0
-0.43125 0.005 0 0
-0.42875 0.005 0 0
-0.42625 0.005 0 0
-0.42375 0.005 0 0
-0.42125 0.005 0 0
-0.41875 0.005 0 0
-0.41625 0.005 0 0
-0.41375 0.005 0 0
-0.41125 0.005 0 0
-0.40875 0.005 0 0
-0.40625 0.005 0 0
-0.40375 0.005 0 0
-0.40125 0.005 0 0
-0.39875 0.005 0 0
-0.39625 0.005 0 0
-0.39375 0.005 0 0
-0.39125 0.005 0 0
-0.38875 0.005 0 0
-0.38625 0.005 0 0
-0.38375 0.005 0 0
-0.38125 0.005 0 0
-0.37875 0.005 0 0
-0.37625 0.005 0 0
-0.37375 0.005 0 0
-0.37125 0.005 0 0
-0.36875 0.005 0 0
-0.36625 0.005 0 0
-0.36375 0.005 0 0
-0.36125 0.005 0 0
-0.35875 0.005 0 0
-0.35625 0.005 0 0
-0.35375 0.005 0 0
-0.35125 0.005 0 0
-0.34875 0.005 0 0
-0.34625 0.005 0 0
-0.34375 0.005 0 0
-0.34125 0.005 0 0
-0.33875 0.005 0 0
-0.33625 0.005 0 0
-0.33375 0.005 0 0
-0.33125 0.005 0 0
-0.32875 0.005 0 0
-0.32625 0.005 0 0
-0.32375 0.005 0 0
-0.32125 0.005 0 0
-0.31875 0.005 0 0
-0.31625 0.005 0 0
-0.31375 0.005 0 0
-0.31125 0.005 0 0
-0.30875 0.005 0 0
-0.30625 0.005 0.000166659 0
-0.30375 0.005 0.035209 0
-0.30125 0.005 0.0381898 0
-0.29875 0.005 0.033478 0
-0.29625 0.005 0.0378987 0
-0.29375 0.005 0.0271426 0
-0.29125 0.005 0.029548 0
-0.28875 0.005 0.0267169 0
-0.28625 0.005 0.0324204 0
-0.28375 0.005 0.0313566 0
-0.28125 0.005 0.0299153 0
-0.27875 0.005 0.0278297 0
-0.27625 0.005 0.0317073 0
-0.27375 0.005 0.0358914 0
-0.27125 0.005 0.0373258 0
-0.26875 0.005 0.037767 0
-0.26625 0.005 0.0281056 0
-0.26375 0.005 0.0268205 0
-0.26125 0.005 0.0368737 0
-0.25875 0.005 0.0272798 0
-0.25625 0.005 0.0240255 0
-0.25375 0.005 0.0224844 0
-0.25125 0.005 0.0236645 0
-0.24875 0.005 0.0286221 0
-0.24625 0.005 0.0336252 0
-0.24375 0.005 0.104789 0
-0.24125 0.005 0.0951934 0
-0.23875 0.005 0.09491 0
-0.23625 0.005 0.0845915 0
-0.23375 0.005 0.0883927 0
-0.23125 0.005 0.093848 0
-0.22875 0.005 0.102191 0
-0.22625 0.005 0.0895027 0
-0.22375 0.005 0.0859316 0
-0.22125 0.005 0.0807598 0
-0.21875 0.005 0.0886942 0
-0.21625 0.005 0.0374092 0
-0.21375 0.005 0.0313688 0
-0.21125 0.005 0.0296718 0
-0.20875 0.005 0.0316755 0
-0.20625 0.005 0.0319071 0
-0.20375 0.005 0.0214092 0
-0.20125 0.005 0.0638341 0
-0.19875 0.005 18.2015 0
-0.19625 0.005 29.6594 0
-0.19375 0.005 42.6804 0
-0.19125 0.005 47.1071 0
-0.18875 0.005 58.9021 0
-0.18625 0.005 64.6175 0
-0.18375 0.005 68.6413 0
-0.18125 0.005 72.4716 0
-0.17875 0.005 75.6302 0
-0.17625 0.005 81.6247 0
-0.17375 0.005 85.6645 0
-0.17125 0.005 87.2997 0
-0.16875 0.005 85.8509 0
-0.16625 0.005 85.0873 0
-0.16375 0.005 87.6602 0
-0.16125 0.005 87.2242 0
-0.15875 0.005 88.5549 0
-0.15625 0.005 87.6819 0
-0.15375 0.005 86.546 0
-0.15125 0.005 86.7551 0
-0.14875 0.005 88.0379 0
-0.14625 0.005 82.3599 0
-0.14375 0.005 87.7687 0
-0.14125 0.005 88.1277 0
-0.13875 0.005 87.1532 0
-0.13625 0.005 86.6449 0
-0.13375 0.005 85.3954 0
-0.13125 0.005 89.3916 0
-0.12875 0.005 87.6737 0
-0.12625 0.005 88.6018 0
-0.12375 0.005 86.7642 0
-0.12125 0.005 84.9363 0
-0.11875 0.005 85.6115 0
-0.11625 0.005 88.863 0
-0.11375 0.005 87.4941 0
-0.11125 0.005 89.2106 0
-0.10875 0.005 87.6041 0
-0.10625 0.005 84.019 0
-0.10375 0.005 85.1432 0
-0.10125 0.005 87.9748 0
-0.09875 0.005 85.0493 0
-0.09625 0.005 86.9938 0
-0.09375 0.005 81.5326 0
-0.09125 0.005 89.7024 0
-0.08875 0.005 89.2401 0
-0.08625 0.005 88.8222 0
-0.08375 0.005 83.6357 0
-0.08125 0.005 90.3632 0
-0.07875 0.005 85.2617 0
-0.07625 0.005 85.1897 0
-0.07375 0.005 84.7822 0
-0.07125 0.005 84.5042 0
-0.06875 0.005 86.4323 0
-0.06625 0.005 87.9846 0
-0.06375 0.005 88.9653 0
-0.06125 0.005 84.8372 0
-0.05875 0.005 87.0804 0
-0.05625 0.005 89.371 0
-0.05375 0.005 84.203 0
-0.05125 0.005 86.5101 0
-0.04875 0.005 85.8662 0
-0.04625 0.005 89.1514 0
-0.04375 0.005 86.9401 0
-0.04125 0.005 87.6541 0
-0.03875 0.005 88.4823 0
-0.03625 0.005 87.7127 0
-0.03375 0.005 87.3082 0
-0.03125 0.005 84.7504 0
-0.02875 0.005 87.5663 0
-0.02625 0.005 87.3507 0
-0.02375 0.005 85.522 0
-0.02125 0.005 87.0961 0
-0.01875 0.005 86.9415 0
-0.01625 0.005 87.0237 0
-0.01375 0.005 90.0955 0
-0.01125 0.005 87.7668 0
-0.00875 0.005 87.679 0
-0.00625 0.005 88.7119 0
-0.00375 0.005 84.3808 0
-0.00125 0.005 86.2328 0
0.00125 0.005 88.4643 0
0.00375 0.005 88.4542 0
0.00625 0.005 89.1872 0
0.00875 0.005 86.249 0
0.01125 0.005 88.1128 0
0.01375 0.005 84.0059 0
0.01625 0.005 85.7903 0
0.01875 0.005 85.5718 0
0.02125 0.005 83.9978 0
0.02375 0.005 85.2841 0
0.02625 0.005 88.0314 0
0.02875 0.005 87.059 0
0.03125 0.005 84.4787 0
0.03375 0.005 90.2778 0
0.03625 0.005 86.6414 0
0.03875 0.005 87.7643 0
0.04125 0.005 88.1645 0
0.04375 0.005 84.1597 0
0.04625 0.005 84.514 0
0.04875 0.005 85.8808 0
0.05125 0.005 85.1422 0
0.05375 0.005 87.5932 0
0.05625 0.005 85.0009 0
0.05875 0.005 84.9895 0
0.06125 0.005 84.8106 0
0.06375 0.005 88.0989 0
0.06625 0.005 93.1347 0
0.06875 0.005 85.1825 0
0.07125 0.005 88.7755 0
0.07375 0.005 89.1624 0
0.07625 0.005 87.7604 0
0.07875 0.005 86.1971 0
0.08125 0.005 88.1992 0
0.08375 0.005 88.335 0
0.08625 0.005 82.6321 0
0.08875 0.005 85.6301 0
0.09125 0.005 84.2681 0
0.09375 0.005 87.7571 0
0.09625 0.005 85.0103 0
0.09875 0.005 85.1253 0
0.10125 0.005 87.1761 0
0.10375 0.005 82.4003 0
0.10625 0.005 85.6671 0
0.10875 0.005 87.9669 0
0.11125 0.005 84.9379 0
0.11375 0.005 82.7652 0
0.11625 0.005 89.6912 0
0.11875 0.005 88.6371 0
0.12125 0.005 87.7364 0
0.12375 0.005 87.2697 0
0.12625 0.005 83.2115 0
0.12875 0.005 89.7849 0
0.13125 0.005 89.1553 0
0.13375 0.005 90.0679 0
0.13625 0.005 88.5721 0
0.13875 0.005 87.7011 0
0.14125 0.005 83.5595 0
0.14375 0.005 86.7935 0
0.14625 0.005 85.6913 0
0.14875 0.005 87.5441 0
0.15125 0.005 90.0318 0
0.15375 0.005 89.0495 0
0.15625 0.005 88.8808 0
0.15875 0.005 87.492 0
0.16125 0.005 87.5182 0
0.16375 0.005 88.1708 0
0.16625 0.005 86.4912 0
0.16875 0.005 90.8084 0
0.17125 0.005 85.4489 0
0.17375 0.005 85.2707 0
