0.005 1.08891 0.000267202
0.015 1.09077 0.00027449
0.025 1.09228 0.000303923
0.035 1.09618 0.000281796
0.045 1.09669 0.000283645
0.055 1.09963 0.000350609
0.065 1.10245 0.000276286
0.075 1.10196 0.000282104
0.085 1.10561 0.000272346
0.095 1.10702 0.000300897
0.105 1.10753 0.00032258
0.115 1.11142 0.000300001
0.125 1.11181 0.000293586
0.135 1.11349 0.000280836
0.145 1.1163 0.000299473
0.155 1.11656 0.000307771
0.165 1.11986 0.000303088
0.175 1.1213 0.000299816
0.185 1.12151 0.000265112
0.195 1.12588 0.000300926
0.205 1.12581 0.000307346
0.215 1.12787 0.000258561
0.225 1.1301 0.000311746
0.235 1.13091 0.000284547
0.245 1.13376 0.000265071
0.255 1.13492 0.00031249
0.265 1.13673 0.000259863
0.275 1.13988 0.000314024
0.285 1.14039 0.000348925
0.295 1.14339 0.000319222
0.305 1.14469 0.000330216
0.315 1.14563 0.000278059
0.325 1.14869 0.000309638
0.335 1.14913 0.000261804
0.345 1.152 0.000303765
0.355 1.15337 0.00032855
0.365 1.15603 0.000345891
0.375 1.15814 0.000377977
0.385 1.15938 0.000299331
0.395 1.16126 0.000313218
0.405 1.16364 0.000340803
0.415 1.16494 0.000344198
0.425 1.16723 0.00030564
0.435 1.1691 0.000328543
0.445 1.17152 0.000355981
0.455 1.17263 0.000325884
0.465 1.17484 0.000339737
0.475 1.17673 0.000344126
0.485 1.17846 0.00031216
0.495 1.18058 0.000299559
0.505 1.18253 0.000315188
0.515 1.18477 0.000302937
0.525 1.18677 0.000280512
0.535 1.18883 0.000354565
0.545 1.19077 0.000309432
0.555 1.19308 0.000301974
0.565 1.19482 0.000349814
0.575 1.19689 0.000315398
0.585 1.19901 0.000307141
0.595 1.20046 0.000329252
0.605 1.20358 0.000338037
0.615 1.20546 0.000312408
0.625 1.20749 0.000282008
0.635 1.20968 0.000312804
0.645 1.21165 0.000275937
0.655 1.21401 0.000328295
0.665 1.21619 0.000326673
0.675 1.2186 0.000331207
0.685 1.22062 0.000338737
0.695 1.22307 0.000315291
0.705 1.22517 0.0003013
0.715 1.22718 0.00031579
0.725 1.22973 0.000274583
0.735 1.2316 0.000309846
0.745 1.23424 0.000334646
0.755 1.23686 0.000352243
0.765 1.2389 0.000318169
0.775 1.24079 0.00029314
0.785 1.24303 0.000302978
0.795 1.24542 0.00031702
0.805 1.2478 0.000293131
0.815 1.24944 0.000300851
0.825 1.25248 0.000311929
0.835 1.25513 0.000337221
0.845 1.25731 0.000348592
0.855 1.25996 0.000313062
0.865 1.26217 0.000304849
0.875 1.26492 0.00030302
0.885 1.26709 0.000332976
0.895 1.27036 0.000345562
0.905 1.27249 0.000336472
0.915 1.27525 0.0003604
0.925 1.27786 0.000354887
0.935 1.28008 0.000299313
0.945 1.28269 0.000316507
0.955 1.28536 0.000292684
0.965 1.28813 0.000266986
0.975 1.29101 0.000340976
0.985 1.29423 0.000373242
0.995 1.29655 0.000332086
1.005 1.29934 0.000295307
1.015 1.30197 0.000317017
1.025 1.30505 0.000317693
1.035 1.30809 0.000298647
1.045 1.31052 0.000322961
1.055 1.31447 0.000295826
1.065 1.31719 0.0003953
1.075 1.32013 0.000326618
1.085 1.3231 0.000282938
1.095 1.32522 0.000290821
1.105 1.32869 0.000365113
1.115 1.33141 0.000311038
1.125 1.33546 0.000313067
1.135 1.33777 0.000365029
1.145 1.34162 0.000360047
1.155 1.34445 0.000358344
1.165 1.34699 0.000345758
1.175 1.34981 0.000311933
1.185 1.35365 0.000311649
1.195 1.35663 0.000343778
1.205 1.35961 0.000302341
1.215 1.36229 0.000278906
1.225 1.36597 0.000311593
1.235 1.36999 0.000338449
1.245 1.373 0.000334367
1.255 1.37656 0.000361048
1.265 1.37928 0.00033112
1.275 1.38299 0.000321708
1.285 1.38628 0.000287783
1.295 1.3895 0.000324882
1.305 1.39303 0.000314497
1.315 1.3964 0.000321418
1.325 1.40034 0.000332962
1.335 1.40354 0.000305248
1.345 1.40749 0.00036049
1.355 1.41078 0.000320143
1.365 1.41418 0.000345841
1.375 1.41728 0.000297758
1.385 1.42111 0.000330684
1.395 1.42475 0.000342013
1.405 1.42913 0.000353916
1.415 1.43281 0.000351747
1.425 1.43635 0.000325812
1.435 1.43982 0.000346549
1.445 1.44384 0.000347476
1.455 1.44786 0.000345755
1.465 1.45133 0.000343196
1.475 1.45536 0.000335601
1.485 1.45868 0.000319208
1.495 1.46262 0.000309262
1.505 1.46672 0.000321504
1.515 1.4704 0.00027911
1.525 1.47444 0.000300687
1.535 1.47916 0.000345469
1.545 1.48287 0.000333574
1.555 1.48713 0.000348372
1.565 1.49178 0.000331654
1.575 1.49561 0.000338498
1.585 1.49955 0.000319699
1.595 1.50474 0.000368247
1.605 1.5086 0.000322363
1.615 1.51316 0.000344846
1.625 1.51767 0.000347047
1.635 1.52271 0.000317928
1.645 1.52656 0.000355599
1.655 1.53159 0.000321216
1.665 1.53716 0.000351439
1.675 1.54283 0.00032535
1.685 1.5474 0.000281968
1.695 1.55273 0.000331913
1.705 1.55736 0.000317577
1.715 1.56291 0.000336767
1.725 1.56833 0.000330091
1.735 1.57392 0.000346746
1.745 1.57962 0.000367942
1.755 1.58468 0.000372642
1.765 1.59053 0.000301458
1.775 1.59585 0.000344628
1.785 1.60141 0.00033863
1.795 1.60659 0.000320406
1.805 1.61267 0.000287721
1.815 1.61902 0.0003186
1.825 1.62446 0.000288085
1.835 1.63095 0.000348117
1.845 1.63642 0.000320629
1.855 1.64221 0.000307976
1.865 1.64939 0.000348094
1.875 1.65451 0.000318154
1.885 1.66111 0.000288121
1.895 1.66777 0.000337411
1.905 1.67398 0.00035666
1.915 1.68101 0.0003597
1.925 1.68721 0.000366947
1.935 1.69355 0.000294761
1.945 1.70003 0.000349826
1.955 1.70814 0.000350457
1.965 1.71408 0.000301239
1.975 1.72095 0.000373546
1.985 1.72693 0.000315307
1.995 1.734 0.000360452
2.005 1.74143 0.0003213
2.015 1.74796 0.000339491
2.025 1.75585 0.000311298
2.035 1.76324 0.000339731
2.045 1.7705 0.000316032
2.055 1.77846 0.000357392
2.065 1.78551 0.000371066
2.075 1.79319 0.000379814
2.085 1.80088 0.000327505
2.095 1.80815 0.000305935
2.105 1.81653 0.000351891
2.115 1.82456 0.000339889
2.125 1.83262 0.000350844
2.135 1.84085 0.000342173
2.145 1.8491 0.000299558
2.155 1.85711 0.000338098
2.165 1.86579 0.000360279
2.175 1.87455 0.000362472
2.185 1.88292 0.000321123
2.195 1.89279 0.000335975
2.205 1.90215 0.000302401
2.215 1.91187 0.000354949
2.225 1.92213 0.000324623
2.235 1.93134 0.000377336
2.245 1.9417 0.000364568
2.255 1.95257 0.0003315
2.265 1.96341 0.000315655
2.275 1.97366 0.000350177
2.285 1.98562 0.000324258
2.295 1.99639 0.000350718
2.305 2.0086 0.000326029
2.315 2.0204 0.000324076
2.325 2.03285 0.000347436
2.335 2.04399 0.000360271
2.345 2.05688 0.000359168
2.355 2.06889 0.000344856
2.365 2.08208 0.00038853
2.375 2.09511 0.000349006
2.385 2.1081 0.000316516
2.395 2.12224 0.000376717
2.405 2.13624 0.000375068
2.415 2.15016 0.000383342
2.425 2.16512 0.000359073
2.435 2.18035 0.000371678
2.445 2.19583 0.000383907
2.455 2.21084 0.000367906
2.465 2.22675 0.000331708
2.475 2.24305 0.000353054
2.485 2.26045 0.000371166
2.495 2.27776 0.000350279
2.505 2.29565 0.000336322
2.515 2.31395 0.000326929
2.525 2.33201 0.000350661
2.535 2.35192 0.000314581
2.545 2.37168 0.00034476
2.555 2.39113 0.000339913
2.565 2.41268 0.000411955
2.575 2.43312 0.000372958
2.585 2.45523 0.000309291
2.595 2.47821 0.000368515
2.605 2.50171 0.000348703
2.615 2.52507 0.000281828
2.625 2.55012 0.000346618
2.635 2.57583 0.000328956
2.645 2.60246 0.0002908
2.655 2.63093 0.000392718
2.665 2.65945 0.000358576
2.675 2.68973 0.000351123
2.685 2.72123 0.000323594
2.695 2.75287 0.000290898
2.705 2.78674 0.000322516
2.715 2.82165 0.000313802
2.725 2.85852 0.000323022
2.735 2.89683 0.000302651
2.745 2.93669 0.000353543
2.755 2.97859 0.00034539
2.765 3.02233 0.000342609
2.775 3.06826 0.000313999
2.785 3.11714 0.00034625
2.795 3.16848 0.00031627
2.805 3.22318 0.000329076
2.815 3.28035 0.000326936
2.825 3.34279 0.000349587
2.835 3.40831 0.000347615
2.845 3.4795 0.000336279
2.855 3.55551 0.000364295
2.865 3.63868 0.000362156
2.875 3.72893 0.000343574
2.885 3.82726 0.000397259
2.895 3.93594 0.000446488
2.905 4.05582 0.000448342
2.915 4.19133 0.00052385
2.925 4.34311 0.000563336
2.935 4.51365 0.000713392
2.945 4.70566 0.000753233
2.955 4.92297 0.000889965
2.965 5.16786 0.0010629
2.975 5.43951 0.00116442
2.985 5.74091 0.00114764
2.995 6.06788 0.00129523
3.005 6.42197 0.00149979
3.015 6.79953 0.00158367
3.025 7.19814 0.0018657
3.035 7.612 0.00202618
3.045 8.03846 0.00213319
3.055 8.47669 0.00264162
3.065 8.91821 0.00276169
3.075 9.36871 0.00290758
3.085 9.81374 0.00323904
3.095 10.2607 0.00372886
3.105 10.698 0.00463207
3.115 11.1273 0.00489407
3.125 11.5456 0.00544747
3.135 11.9733 0.00574124
3.145 12.3867 0.00704347
3.155 12.778 0.00756167
3.165 13.1755 0.00919327
3.175 13.5451 0.00993875
3.185 13.9263 0.0146038
3.195 14.2869 0.0180098
3.205 14.6255 0.021726
3.215 14.9715 0.0252605
3.225 15.2588 0.0321386
3.235 15.6098 0.0425735
3.245 15.8917 0.0487943
3.255 16.1942 0.0634033
3.265 16.5668 0.0966038
3.275 16.8121 0.148397
3.285 17.121 0.186214
3.295 17.8808 0.253218
3.305 17.6272 0.369255
3.315 18.172 0.818871
3.325 15.4051 1.03052
3.335 15.1213 1.5664
3.345 9.5828 1.36035
3.355 4.75153 1.21512
3.365 3.04991 0.999483
3.375 0.834924 0.297241
3.385 5.51606 3.90576
3.395 0.531458 0.123046
3.405 0.532182 0.123443
3.415 2.84897 2.31787
3.425 2.97937 2.34811
3.435 2.12043 1.40819
3.445 0.569975 0.137466
3.455 1.94714 1.36151
3.465 0.932192 0.252616
3.475 1.05942 0.288668
3.485 1.18199 0.398558
3.495 0.88547 0.18883
3.505 0.879985 0.19881
3.515 0.88144 0.223717
3.525 1.22703 0.3621
3.535 1.45585 0.510281
3.545 0.58629 0.163387
3.555 4.07998 3.51172
3.565 0.843587 0.288676
3.575 0.857632 0.333758
3.585 2.07447 1.34172
3.595 1.76014 1.23587
3.605 4.14658 3.38432
3.615 0.349091 0.113138
3.625 3.25552 2.83005
3.635 2.83548 2.38547
3.645 5.01651 4.4923
3.655 0.701568 0.253828
